"datetime,""T_org"",""T_05"",""T_15"",""T_25"",""T_35"",""T_45"",""T_55"",""T_65"",""T_75"",""T_85"",""T_95"",""T_105"",""T_115"",""M_org"",""M_05"",""M_15"",""M_25"",""M_35"",""M_45"",""M_55"",""M_65"",""M_75"",""M_85"",""M_95"",""M_105"",""M_115"""
2021-04-01 15:00:00,9.540009,5.25,3.799988,2.73999,2.839996,2.450012,2.649994,1.929993,2.910004,NA,NA,NA,NA,19.6679534323886,23.5625342262313,26.4991824059743,22.9319349347767,22.7240028584211,20.1264275849937,21.0425907644994,19.0913958340501,20.4907039275903,NA,NA,NA,NA
2021-04-01 16:00:00,9.559998,5.25,3.850006,2.73999,2.869995,2.480011,2.730011,1.829987,2.910004,NA,NA,NA,NA,19.6095077170557,23.5625342262313,26.474848327584,22.9319349347767,22.7240028584211,20.1264275849937,21.0304063550079,19.1210022717248,20.4951370156218,NA,NA,NA,NA
2021-04-01 17:00:00,9.079987,5.459991,3.950012,2.769989,2.839996,2.420013,2.700012,1.959991,2.98999,NA,NA,NA,NA,19.6504106168244,23.5067958644515,26.4505273350481,22.9272462193857,22.7389660325559,20.1428062336986,21.0344649713177,19.0864662529769,20.4818544283223,NA,NA,NA,NA
2021-04-01 18:00:00,8.75,5.640015,3.950012,2.769989,2.839996,2.399994,2.779999,1.929993,3.040009,NA,NA,NA,NA,19.6737990395919,23.4612573582293,26.4456585995505,22.9272462193857,22.743951450425,20.1510005398718,21.0222814809429,19.0963256575791,20.473013729307,NA,NA,NA,NA
2021-04-01 19:00:00,8.170013,5.660004,3.950012,2.769989,2.940002,2.559998,2.779999,1.880005,3.070007,NA,NA,NA,NA,19.7617152355518,23.456207814679,26.4456585995505,22.9272462193857,22.7289876234246,20.1264275849937,21.0263478916351,19.1111324880741,20.468589628282,NA,NA,NA,NA
2021-04-01 20:00:00,7.73999,5.660004,3.950012,2.820007,2.839996,2.559998,2.779999,1.880005,3.089996,NA,NA,NA,NA,19.7969700428551,23.456207814679,26.4456585995505,22.922557695153,22.7589172367839,20.130524014022,21.0304063550079,19.1111324880741,20.4641737706686,NA,NA,NA,NA
2021-04-01 21:00:00,7.339996,5.660004,3.950012,2.790009,2.869995,2.559998,2.779999,1.959991,2.98999,NA,NA,NA,NA,19.8322609548373,23.4511502115861,26.4456585995505,22.9272462193857,22.7589172367839,20.1387173550453,21.0304063550079,19.0963256575791,20.4907039275903,NA,NA,NA,NA
2021-04-01 22:00:00,6.929993,5.660004,3.950012,2.820007,2.920013,2.559998,2.779999,2.01001,3.089996,NA,NA,NA,NA,19.8852800814427,23.4511502115861,26.4505273350481,22.922557695153,22.7539229385473,20.1469033063123,21.0385318420425,19.0913958340501,20.468589628282,NA,NA,NA,NA
2021-04-01 23:00:00,6.549988,5.660004,3.980011,2.850006,2.920013,2.579987,2.779999,1.959991,3.040009,NA,NA,NA,NA,19.9502331413464,23.4460928270872,26.4456585995505,22.9131812202198,22.7589172367839,20.1469033063123,21.0425907644994,19.1012636754568,20.486279085262,NA,NA,NA,NA
2021-04-02 00:00:00,6.329987,5.660004,3.980011,2.950012,3.019989,2.579987,2.779999,1.959991,3.119995,NA,NA,NA,NA,19.956142903367,23.4410439378883,26.4456585995505,22.8944388026378,22.743951450425,20.1551059686306,21.0425907644994,19.1061939842219,20.473013729307,NA,NA,NA,NA
2021-04-02 01:00:00,5.899994,5.640015,4.089996,2.929993,3,2.579987,2.779999,2.040009,3.089996,NA,NA,NA,NA,20.0449742474813,23.435995266603,26.4213600912195,22.8991261799554,22.7539229385473,20.1592035243624,21.046657941961,19.0913958340501,20.4818544283223,NA,NA,NA,NA
2021-04-02 02:00:00,5.48999,5.51001,4.109985,2.899994,3.049988,2.579987,2.779999,2.040009,3.089996,NA,NA,NA,NA,20.110300464735,23.4612573582293,26.4165009411956,22.9084932695481,22.748945313062,20.1633012410051,21.0507252729279,19.0963256575791,20.4818544283223,NA,NA,NA,NA
2021-04-02 03:00:00,5.109985,5.459991,4.089996,2.950012,3.019989,2.579987,2.779999,1.980011,3.070007,NA,NA,NA,NA,20.1698257806995,23.4663153981003,26.4262194251411,22.8991261799554,22.7639117531533,20.171497156976,21.0507252729279,19.1061939842219,20.486279085262,NA,NA,NA,NA
2021-04-02 04:00:00,4.910004,5.269989,4.109985,3.029999,3.019989,2.579987,2.779999,2.01001,3.119995,NA,NA,NA,NA,20.1877141101291,23.5017360763749,26.4213600912195,22.8803942917867,22.7688982589009,20.1756033921238,21.0547927573893,19.1061939842219,20.4818544283223,NA,NA,NA,NA
2021-04-02 05:00:00,4.359985,5.25,4.140015,3.109985,3.079987,2.579987,2.779999,2.040009,3.119995,NA,NA,NA,NA,20.2952451602838,23.5017360763749,26.4116419750821,22.8616819298781,22.7639117531533,20.183808310419,21.0588522923176,19.1061939842219,20.4818544283223,NA,NA,NA,NA
2021-04-02 06:00:00,4.299988,5.25,4.109985,3.029999,3.049988,2.579987,2.779999,2.040009,3.119995,NA,NA,NA,NA,20.2772982203143,23.4916088752348,26.4213600912195,22.8803942917867,22.7738849820284,20.1879069929115,21.0629200834302,19.1061939842219,20.4907039275903,NA,NA,NA,NA
2021-04-02 07:00:00,4.200012,5.170013,4.059998,3.089996,3.100006,2.579987,2.779999,2.040009,3.119995,NA,NA,NA,NA,20.2772982203143,23.5017360763749,26.4310789429477,22.8710294934403,22.7688982589009,20.1961209152139,21.0629200834302,19.1061939842219,20.4907039275903,NA,NA,NA,NA
2021-04-02 08:00:00,4.100006,5.040009,4.01001,3.059998,3.049988,2.579987,2.779999,2.040009,3.119995,NA,NA,NA,NA,20.2832748295171,23.5219931038502,26.4456585995505,22.8803942917867,22.7888793762044,20.2043274452096,21.0669880280052,19.1111324880741,20.4907039275903,NA,NA,NA,NA
2021-04-02 09:00:00,4.130005,4.98999,4.029999,2.980011,3.100006,2.579987,2.779999,2.040009,3.119995,NA,NA,NA,NA,20.2713139087227,23.5270620489176,26.4359471259421,22.9038137485174,22.7838755399791,20.2084269326753,21.071056126032,19.1111324880741,20.4951370156218,NA,NA,NA,NA
2021-04-02 10:00:00,4.100006,4.910004,3.950012,3.059998,3.100006,2.579987,2.829987,2.040009,3.119995,NA,NA,NA,NA,20.2713139087227,23.5371923126966,26.4505273350481,22.8803942917867,22.7888793762044,20.2125346195952,21.0669880280052,19.1160632819868,20.4995541683555,NA,NA,NA,NA
2021-04-02 11:00:00,4.299988,4.829987,3.950012,3.059998,3.160004,2.579987,2.829987,2.059998,3.119995,NA,NA,NA,NA,20.2235079992626,23.5473234511003,26.4505273350481,22.885072858875,22.7788883814274,20.2207585169086,21.0669880280052,19.1111324880741,20.4995541683555,NA,NA,NA,NA
2021-04-02 12:00:00,4.51001,4.829987,3.950012,3.140015,3.100006,2.579987,2.850006,2.040009,3.119995,NA,NA,NA,NA,20.1817429568545,23.5422619145,26.4456585995505,22.8616819298781,22.7988630121998,20.2248666882782,21.0669880280052,19.1160632819868,20.4995541683555,NA,NA,NA,NA
2021-04-02 13:00:00,5.109985,4.829987,3.950012,3.140015,3.100006,2.579987,2.899994,2.040009,3.119995,NA,NA,NA,NA,20.039043371602,23.5321229299072,26.4456585995505,22.8616819298781,22.8088557503387,20.2289750210023,21.0629200834302,19.1259415045682,20.4995541683555,NA,NA,NA,NA
2021-04-02 14:00:00,5.320007,4.829987,3.950012,3.029999,3.179993,2.579987,2.829987,2.059998,3.119995,NA,NA,NA,NA,19.9857208350736,23.5270620489176,26.4407985301651,22.885072858875,22.7888793762044,20.2330835150691,21.0751243774998,19.1210022717248,20.5039876277676,NA,NA,NA,NA
2021-04-02 15:00:00,5.320007,4.829987,3.929993,3.059998,3.079987,2.579987,2.829987,2.109985,3.220001,NA,NA,NA,NA,19.9679714589391,23.5219931038502,26.4456585995505,22.8803942917867,22.8238547248708,20.2413009871839,21.0791927823978,19.1061939842219,20.486279085262,NA,NA,NA,NA
2021-04-02 16:00:00,5.440002,4.829987,3.950012,3.01001,3.23999,2.579987,2.980011,2.140015,3.170013,NA,NA,NA,NA,19.9265974664746,23.5169243778488,26.4359471259421,22.8897598539966,22.7838755399791,20.2454099652085,21.0547927573893,19.1012636754568,20.4995541683555,NA,NA,NA,NA
2021-04-02 17:00:00,5.540009,4.829987,3.950012,3.059998,3.179993,2.579987,2.929993,2.140015,3.140015,NA,NA,NA,NA,19.8852800814427,23.5067958644515,26.4310789429477,22.8803942917867,22.8038675035326,20.2495271460555,21.0669880280052,19.1061939842219,20.5084132118445,NA,NA,NA,NA
2021-04-02 18:00:00,5.109985,4.829987,3.950012,3.059998,3.209991,2.579987,2.980011,2.140015,3.119995,NA,NA,NA,NA,19.9502331413464,23.5067958644515,26.4310789429477,22.8803942917867,22.8038675035326,20.2536444888185,21.0588522923176,19.1111324880741,20.5128389812381,NA,NA,NA,NA
2021-04-02 19:00:00,4.51001,4.829987,3.899994,3.140015,3.160004,2.579987,2.880005,2.140015,3.220001,NA,NA,NA,NA,20.0509054619056,23.5017360763749,26.4407985301651,22.8616819298781,22.8238547248708,20.2618716175696,21.0832613407154,19.1111324880741,20.4951370156218,NA,NA,NA,NA
2021-04-02 20:00:00,4.299988,4.829987,3.950012,2.950012,3.160004,2.579987,2.929993,2.190002,3.170013,NA,NA,NA,NA,20.0509054619056,23.4966682260961,26.4213600912195,22.8991261799554,22.8238547248708,20.2659814029025,21.071056126032,19.0963256575791,20.5039876277676,NA,NA,NA,NA
2021-04-02 21:00:00,4.100006,4.829987,3.950012,2.980011,3.179993,2.579987,2.980011,2.220001,3.220001,NA,NA,NA,NA,20.0687171912988,23.4916088752348,26.4213600912195,22.8991261799554,22.8238547248708,20.2700993925789,21.0669880280052,19.0963256575791,20.4995541683555,NA,NA,NA,NA
2021-04-02 22:00:00,3.720001,4.829987,3.929993,3.029999,3.160004,2.609985,2.929993,2.220001,3.170013,NA,NA,NA,NA,20.1400508420567,23.4814908288945,26.4262194251411,22.8803942917867,22.8338578764446,20.2742095006898,21.0791927823978,19.1012636754568,20.5084132118445,NA,NA,NA,NA
2021-04-02 23:00:00,3.5,4.619995,3.929993,3.059998,3.179993,2.609985,2.950012,2.190002,3.299988,NA,NA,NA,NA,20.1460035432405,23.5270620489176,26.4262194251411,22.8803942917867,22.8388638964661,20.2783278137523,21.0791927823978,19.1061939842219,20.486279085262,NA,NA,NA,NA
2021-04-03 00:00:00,3.23999,4.619995,3.950012,3.01001,3.23999,2.609985,2.980011,2.160004,3.299988,NA,NA,NA,NA,20.1877141101291,23.5169243778488,26.4213600912195,22.885072858875,22.8288603080579,20.2824462886483,21.0791927823978,19.1210022717248,20.486279085262,NA,NA,NA,NA
2021-04-03 01:00:00,3.070007,4.549988,3.899994,3.01001,3.179993,2.690002,2.980011,2.23999,3.299988,NA,NA,NA,NA,20.1996413653123,23.5270620489176,26.4359471259421,22.8897598539966,22.8438701350582,20.2700993925789,21.0791927823978,19.1012636754568,20.4907039275903,NA,NA,NA,NA
2021-04-03 02:00:00,2.890015,4.420013,3.769989,3.01001,3.23999,2.579987,2.980011,2.23999,3.279999,NA,NA,NA,NA,20.2235079992626,23.5524017750788,26.4602568765009,22.8897598539966,22.8338578764446,20.2989218063313,21.0832613407154,19.1061939842219,20.4951370156218,NA,NA,NA,NA
2021-04-03 03:00:00,2.76001,4.420013,3.820007,2.980011,3.179993,2.579987,2.980011,2.23999,3.299988,NA,NA,NA,NA,20.2354473792889,23.5422619145,26.4456585995505,22.8991261799554,22.8538750330407,20.303041090218,21.0832613407154,19.1061939842219,20.4907039275903,NA,NA,NA,NA
2021-04-03 04:00:00,2.559998,4.420013,3.769989,2.950012,3.179993,2.579987,2.980011,2.23999,3.329987,NA,NA,NA,NA,20.2713139087227,23.5321229299072,26.45538777241,22.9038137485174,22.8588819268798,20.3071605358675,21.0873300524419,19.1061939842219,20.4907039275903,NA,NA,NA,NA
2021-04-03 05:00:00,2.329987,4.390015,3.73999,2.980011,3.23999,2.579987,2.980011,2.23999,3.299988,NA,NA,NA,NA,20.3072168575344,23.5321229299072,26.4651176817884,22.8991261799554,22.8488683577195,20.315399912408,21.0913989175666,19.1111324880741,20.4951370156218,NA,NA,NA,NA
2021-04-03 06:00:00,2.279999,4.209991,3.73999,3.01001,3.23999,2.690002,2.980011,2.23999,3.299988,NA,NA,NA,NA,20.3072168575344,23.5676132081158,26.4651176817884,22.885072858875,22.8538750330407,20.2989218063313,21.0913989175666,19.1111324880741,20.4995541683555,NA,NA,NA,NA
2021-04-03 07:00:00,2.26001,4.130005,3.720001,2.980011,3.26001,2.660004,3,2.23999,3.299988,NA,NA,NA,NA,20.3012308381167,23.5777635443966,26.4651176817884,22.8991261799554,22.8538750330407,20.3071605358675,21.0913989175666,19.1160632819868,20.4995541683555,NA,NA,NA,NA
2021-04-03 08:00:00,2.079987,4,3.660004,2.950012,3.130005,2.690002,2.980011,2.23999,3.329987,NA,NA,NA,NA,20.3431723401382,23.5980585598302,26.4797096845044,22.9038137485174,22.8889278778064,20.3112801432681,21.0995452140409,19.1210022717248,20.4995541683555,NA,NA,NA,NA
2021-04-03 09:00:00,2.079987,4,3.579987,2.950012,3.23999,2.769989,2.980011,2.23999,3.329987,NA,NA,NA,NA,20.3431723401382,23.5929865493075,26.48944991926,22.9038137485174,22.8688881341206,20.2989218063313,21.1036145396015,19.1210022717248,20.4995541683555,NA,NA,NA,NA
2021-04-03 10:00:00,2.079987,3.970001,3.529999,2.950012,3.23999,2.73999,2.980011,2.23999,3.299988,NA,NA,NA,NA,20.3431723401382,23.5879064705449,26.5040616540747,22.9038137485174,22.8738956830487,20.3071605358675,21.1036145396015,19.1259415045682,20.5084132118445,NA,NA,NA,NA
2021-04-03 11:00:00,2.380005,3.820007,3.420013,2.980011,3.26001,2.720001,2.980011,2.23999,3.329987,NA,NA,NA,NA,20.3191979678527,23.6234633420057,26.5235465476313,22.8991261799554,22.8738956830487,20.315399912408,21.1076840185174,19.1259415045682,20.5039876277676,NA,NA,NA,NA
2021-04-03 12:00:00,2.73999,3.790009,3.320007,2.950012,3.26001,2.73999,2.980011,2.23999,3.329987,NA,NA,NA,NA,20.2593543531531,23.6234633420057,26.5479152993152,22.9038137485174,22.8738956830487,20.3195278901736,21.1117617577683,19.1259415045682,20.5084132118445,NA,NA,NA,NA
2021-04-03 13:00:00,3.570007,3.790009,3.399994,2.950012,3.26001,2.769989,3,2.23999,3.329987,NA,NA,NA,NA,20.110300464735,23.6133007707128,26.5235465476313,22.8991261799554,22.8789116870638,20.3195278901736,21.1076840185174,19.1308809804948,20.5084132118445,NA,NA,NA,NA
2021-04-03 14:00:00,3.269989,3.790009,3.339996,2.899994,3.26001,2.720001,3.049988,2.23999,3.329987,NA,NA,NA,NA,20.2294815389487,23.6082198142603,26.5332901000963,22.9131812202198,22.8839196732288,20.3277762852062,21.0995452140409,19.1358206994824,20.5084132118445,NA,NA,NA,NA
2021-04-03 15:00:00,4.299988,3.790009,3.320007,2.850006,3.23999,2.720001,2.980011,2.23999,3.329987,NA,NA,NA,NA,20.1579099648776,23.6031390772936,26.5332901000963,22.922557695153,22.8889278778064,20.3318967018173,21.1158315436683,19.1358206994824,20.5128389812381,NA,NA,NA,NA
2021-04-03 16:00:00,4.839996,3.790009,3.320007,2.820007,3.179993,2.73999,3,2.23999,3.329987,NA,NA,NA,NA,20.039043371602,23.5980585598302,26.528409744319,22.9272462193857,22.908979357481,20.3360253282715,21.1158315436683,19.1358206994824,20.5128389812381,NA,NA,NA,NA
2021-04-03 17:00:00,4.299988,3.839996,3.320007,2.899994,3.23999,2.640015,3,2.23999,3.329987,NA,NA,NA,NA,20.1460035432405,23.5828348980421,26.5235465476313,22.9084932695481,22.8939445384965,20.3566547953311,21.1158315436683,19.1407606615089,20.5128389812381,NA,NA,NA,NA
2021-04-03 18:00:00,4.100006,4,3.320007,2.769989,3.179993,2.769989,2.980011,2.290009,3.329987,NA,NA,NA,NA,20.1400508420567,23.5371923126966,26.5235465476313,22.9319349347767,22.9139886545758,20.3360253282715,21.1199095904933,19.1259415045682,20.5172729979514,NA,NA,NA,NA
2021-04-03 19:00:00,3.700012,4,3.320007,2.769989,3.179993,2.73999,3.049988,2.23999,3.329987,NA,NA,NA,NA,20.1936775675217,23.5371923126966,26.5186665610286,22.9366156005348,22.9139886545758,20.3442750192753,21.1076840185174,19.145700866552,20.5172729979514,NA,NA,NA,NA
2021-04-03 20:00:00,3.290009,4,3.320007,2.769989,3.130005,2.799988,3,2.23999,3.329987,NA,NA,NA,NA,20.2474042044608,23.5321229299072,26.5137952458051,22.9319349347767,22.9290425763319,20.3401541170266,21.1239877912423,19.145700866552,20.521699138273,NA,NA,NA,NA
2021-04-03 21:00:00,2.890015,4,3.320007,2.73999,3.179993,2.769989,3.049988,2.290009,3.329987,NA,NA,NA,NA,20.3012308381167,23.5270620489176,26.5137952458051,22.9366156005348,22.9240243834167,20.3484041322803,21.1117617577683,19.1308809804948,20.521699138273,NA,NA,NA,NA
2021-04-03 22:00:00,2.48999,4,3.320007,2.73999,3.23999,2.73999,3.049988,2.23999,3.329987,NA,NA,NA,NA,20.361162748262,23.5219931038502,26.5137952458051,22.9366156005348,22.908979357481,20.3566547953311,21.1158315436683,19.1506413145898,20.521699138273,NA,NA,NA,NA
2021-04-03 23:00:00,2.079987,3.970001,3.320007,2.769989,3.209991,2.660004,3.049988,2.269989,3.329987,NA,NA,NA,NA,20.4332598865688,23.5219931038502,26.5089241148798,22.9319349347767,22.9190064094922,20.3773124660858,21.1158315436683,19.1407606615089,20.5261254638682,NA,NA,NA,NA
2021-04-04 00:00:00,1.880005,4,3.320007,2.73999,3.209991,2.690002,3.079987,2.23999,3.329987,NA,NA,NA,NA,20.4452956461056,23.5118641526264,26.5089241148798,22.9366156005348,22.9240243834167,20.3773124660858,21.1158315436683,19.1555899618199,20.5261254638682,NA,NA,NA,NA
2021-04-04 01:00:00,1.799988,3.790009,3.320007,2.73999,3.100006,2.609985,3.049988,2.269989,3.329987,NA,NA,NA,NA,20.4332598865688,23.5524017750788,26.5089241148798,22.9366156005348,22.9491175375467,20.4021054164238,21.1199095904933,19.145700866552,20.5261254638682,NA,NA,NA,NA
2021-04-04 02:00:00,1.470001,3.790009,3.320007,2.73999,3.130005,2.73999,3.079987,2.269989,3.329987,NA,NA,NA,NA,20.4934766008587,23.5473234511003,26.5089241148798,22.9366156005348,22.944090227533,20.3731741664623,21.1199095904933,19.145700866552,20.530560037753,NA,NA,NA,NA
2021-04-04 03:00:00,1.299988,3.630005,3.320007,2.73999,3.079987,2.799988,3.029999,2.23999,3.329987,NA,NA,NA,NA,20.5176035411911,23.5777635443966,26.5089241148798,22.9319349347767,22.9591563316401,20.3690440803581,21.1280580376909,19.1605308961714,20.530560037753,NA,NA,NA,NA
2021-04-04 04:00:00,1.269989,3.579987,3.320007,2.73999,3.160004,2.73999,3.029999,2.23999,3.329987,NA,NA,NA,NA,20.4874477414499,23.5777635443966,26.5040616540747,22.9319349347767,22.944090227533,20.3814348252429,21.1321365459497,19.1605308961714,20.530560037753,NA,NA,NA,NA
2021-04-04 05:00:00,1.019989,3.579987,3.290009,2.73999,3.179993,2.769989,3,2.290009,3.329987,NA,NA,NA,NA,20.5115652435506,23.5676132081158,26.5089241148798,22.9319349347767,22.9390796190637,20.3814348252429,21.1402859150011,19.145700866552,20.5349947975582,NA,NA,NA,NA
2021-04-04 06:00:00,0.8699951,3.579987,3.160004,2.73999,3.23999,2.720001,3,2.23999,3.329987,NA,NA,NA,NA,20.5176035411911,23.5574720338193,26.538162152706,22.9319349347767,22.9240243834167,20.393835082256,21.1402859150011,19.1605308961714,20.5349947975582,NA,NA,NA,NA
2021-04-04 07:00:00,0.7200012,3.399994,3.209991,2.73999,3.160004,2.73999,3.079987,2.23999,3.329987,NA,NA,NA,NA,20.529673108102,23.5929865493075,26.5235465476313,22.9319349347767,22.9491175375467,20.393835082256,21.1280580376909,19.165472073451,20.5349947975582,NA,NA,NA,NA
2021-04-04 08:00:00,0.6900024,3.369995,3.130005,2.73999,3.130005,2.720001,3.100006,2.269989,3.329987,NA,NA,NA,NA,20.5236341212051,23.5929865493075,26.538162152706,22.9319349347767,22.9541368251509,20.4021054164238,21.1239877912423,19.1605308961714,20.539421679563,NA,NA,NA,NA
2021-04-04 09:00:00,0.8699951,3.269989,3.109985,2.73999,3.160004,2.660004,3,2.290009,3.329987,NA,NA,NA,NA,20.4874477414499,23.6133007707128,26.538162152706,22.9319349347767,22.9541368251509,20.4145161629432,21.1484521177954,19.1555899618199,20.539421679563,NA,NA,NA,NA
2021-04-04 10:00:00,1.200012,3.170013,3.109985,2.73999,3.079987,2.690002,3.049988,2.23999,3.329987,NA,NA,NA,NA,20.415216878168,23.6234633420057,26.5332901000963,22.9319349347767,22.9742244077108,20.4145161629432,21.1362152081003,19.1704134936364,20.539421679563,NA,NA,NA,NA
2021-04-04 11:00:00,1.470001,3.170013,3.109985,2.73999,3.049988,2.720001,3.100006,2.290009,3.329987,NA,NA,NA,NA,20.355165603364,23.6133007707128,26.528409744319,22.9272462193857,22.9792530337523,20.4103764003045,21.1280580376909,19.1555899618199,20.5438568108277,NA,NA,NA,NA
2021-04-04 12:00:00,1.880005,3.140015,3.109985,2.73999,3.100006,2.579987,3.049988,2.269989,3.329987,NA,NA,NA,NA,20.2474042044608,23.6133007707128,26.5235465476313,22.9272462193857,22.9742244077108,20.4434910002211,21.1402859150011,19.165472073451,20.5438568108277,NA,NA,NA,NA
2021-04-04 13:00:00,2.690002,3.059998,3.109985,2.73999,3.100006,2.690002,3.029999,2.290009,3.329987,NA,NA,NA,NA,20.0687171912988,23.6234633420057,26.5186665610286,22.922557695153,22.9692042443128,20.4227881215322,21.1443729940339,19.1605308961714,20.5438568108277,NA,NA,NA,NA
2021-04-04 14:00:00,2.890015,3.140015,3.109985,2.73999,3.049988,2.690002,3,2.350006,3.329987,NA,NA,NA,NA,20.0034812729061,23.5929865493075,26.5089241148798,22.922557695153,22.98428187931,20.4269203168264,21.1525313954058,19.145700866552,20.5438568108277,NA,NA,NA,NA
2021-04-04 15:00:00,4.359985,3.109985,3.049988,2.709991,3.049988,2.609985,3.079987,2.269989,3.329987,NA,NA,NA,NA,19.7265125180409,23.5828348980421,26.5137952458051,22.9272462193857,22.98428187931,20.4434910002211,21.1362152081003,19.165472073451,20.5482921279695,NA,NA,NA,NA
2021-04-04 16:00:00,5.109985,3.170013,3,2.690002,3.019989,2.660004,3.029999,2.269989,3.329987,NA,NA,NA,NA,19.5453766051582,23.5625342262313,26.5186665610286,22.9272462193857,22.9943319839949,20.4352093607837,21.1484521177954,19.165472073451,20.5438568108277,NA,NA,NA,NA
2021-04-04 17:00:00,5.059998,3.369995,3,2.709991,3.049988,2.690002,3,2.320007,3.329987,NA,NA,NA,NA,19.5395463237556,23.5169243778488,26.5137952458051,22.922557695153,22.98428187931,20.4310687850341,21.1566027164999,19.1555899618199,20.5482921279695,NA,NA,NA,NA
2021-04-04 18:00:00,4.660004,3.579987,3,2.630005,3.049988,2.660004,3.130005,2.320007,3.329987,NA,NA,NA,NA,19.591998891172,23.4612573582293,26.5089241148798,22.9366156005348,22.98428187931,20.4352093607837,21.1280580376909,19.1555899618199,20.5482921279695,NA,NA,NA,NA
2021-04-04 19:00:00,4.230011,3.579987,3,2.660004,3.049988,2.579987,3.029999,2.290009,3.329987,NA,NA,NA,NA,19.6445583496394,23.4612573582293,26.5040616540747,22.9272462193857,22.98428187931,20.4559066217105,21.1525313954058,19.165472073451,20.5482921279695,NA,NA,NA,NA
2021-04-04 20:00:00,3.700012,3.609985,2.950012,2.579987,3.049988,2.609985,3.029999,2.320007,3.329987,NA,NA,NA,NA,19.7147916264069,23.456207814679,26.5089241148798,22.9413046978633,22.98428187931,20.4559066217105,21.1525313954058,19.1605308961714,20.5527195662544,NA,NA,NA,NA
2021-04-04 21:00:00,3.170013,3.609985,3.049988,2.630005,3.049988,2.660004,3.130005,2.369995,3.329987,NA,NA,NA,NA,19.7969700428551,23.456207814679,26.484579709695,22.9319349347767,22.98428187931,20.4434910002211,21.1321365459497,19.145700866552,20.5482921279695,NA,NA,NA,NA
2021-04-04 22:00:00,2.890015,3.630005,3.079987,2.529999,3.019989,2.640015,3.079987,2.269989,3.329987,NA,NA,NA,NA,19.8322609548373,23.4511502115861,26.474848327584,22.9506917076357,22.9943319839949,20.4476240071832,21.1443729940339,19.1704134936364,20.5527195662544,NA,NA,NA,NA
2021-04-04 23:00:00,2.690002,3.579987,3.109985,2.630005,3.049988,2.640015,3.049988,2.350006,3.329987,NA,NA,NA,NA,19.8440352884367,23.4511502115861,26.4651176817884,22.9272462193857,22.98428187931,20.4476240071832,21.1484521177954,19.1506413145898,20.5527195662544,NA,NA,NA,NA
2021-04-05 00:00:00,2.309998,3.579987,3.109985,2.549988,3.049988,2.640015,3.049988,2.269989,3.329987,NA,NA,NA,NA,19.9147896691626,23.4460928270872,26.4651176817884,22.9459939863069,22.98428187931,20.4476240071832,21.1484521177954,19.1704134936364,20.5527195662544,NA,NA,NA,NA
2021-04-05 01:00:00,2.079987,3.579987,3.109985,2.549988,3,2.609985,3.130005,2.350006,3.329987,NA,NA,NA,NA,19.9502331413464,23.4410439378883,26.4602568765009,22.9459939863069,22.9993614876354,20.4600562305174,21.1321365459497,19.1506413145898,20.5571633198267,NA,NA,NA,NA
2021-04-05 02:00:00,1.880005,3.579987,3.109985,2.609985,3.049988,2.579987,3.029999,2.320007,3.329987,NA,NA,NA,NA,19.9679714589391,23.4309468132488,26.4602568765009,22.9319349347767,22.98428187931,20.4642060025365,21.1525313954058,19.1605308961714,20.5571633198267,NA,NA,NA,NA
2021-04-05 03:00:00,1.880005,3.579987,3.109985,2.609985,3.019989,2.640015,3.049988,2.320007,3.329987,NA,NA,NA,NA,19.9443237166111,23.4208340098841,26.4602568765009,22.9319349347767,22.9943319839949,20.4517652331455,21.1525313954058,19.1605308961714,20.5571633198267,NA,NA,NA,NA
2021-04-05 04:00:00,1.829987,3.579987,3.109985,2.549988,3.019989,2.579987,2.980011,2.369995,3.329987,NA,NA,NA,NA,19.9443237166111,23.4157862111414,26.4505273350481,22.9413046978633,22.9893109443662,20.4642060025365,21.1688500441208,19.145700866552,20.5571633198267,NA,NA,NA,NA
2021-04-05 05:00:00,1.679993,3.5,3.109985,2.609985,3.019989,2.660004,3.049988,2.290009,3.329987,NA,NA,NA,NA,19.9679714589391,23.425890302226,26.4505273350481,22.9272462193857,22.9943319839949,20.4476240071832,21.1484521177954,19.165472073451,20.5571633198267,NA,NA,NA,NA
2021-04-05 06:00:00,1.679993,3.369995,3.109985,2.660004,3.049988,2.690002,3.049988,2.350006,3.329987,NA,NA,NA,NA,19.9502331413464,23.456207814679,26.4505273350481,22.9131812202198,22.9792530337523,20.4434910002211,21.1525313954058,19.1506413145898,20.561591129118,NA,NA,NA,NA
2021-04-05 07:00:00,1.679993,3.369995,3.109985,2.579987,3.019989,2.609985,3.049988,2.320007,3.329987,NA,NA,NA,NA,19.9443237166111,23.4460928270872,26.4456585995505,22.9272462193857,22.9893109443662,20.4600562305174,21.1525313954058,19.1605308961714,20.5571633198267,NA,NA,NA,NA
2021-04-05 08:00:00,1.829987,3.350006,3.109985,2.690002,3,2.609985,2.980011,2.450012,3.329987,NA,NA,NA,NA,19.8970845082597,23.4460928270872,26.4407985301651,22.9038137485174,22.9943319839949,20.4600562305174,21.1688500441208,19.1308809804948,20.5571633198267,NA,NA,NA,NA
2021-04-05 09:00:00,2,3.23999,3.109985,2.630005,2.920013,2.640015,3.049988,2.269989,3.329987,NA,NA,NA,NA,19.8616993094726,23.4663153981003,26.4359471259421,22.917869362093,23.0144513151599,20.4559066217105,21.1525313954058,19.1704134936364,20.5571633198267,NA,NA,NA,NA
